"";"x"
"225";5
"226";5
"227";5
"228";5
"229";5
"230";5
"231";3
"232";3
"233";0
"234";3
"235";3
"236";0
"237";3
"238";3
"239";3
"240";3
"241";3
"242";3
"243";3
"244";3
"245";3
"246";3
"247";0
"248";5
"249";5
"250";3
"251";3
"252";3
"253";3
"254";3
"255";3
"256";3
"257";3
"258";3
"259";3
"260";3
"261";3
"262";0
"263";3
"264";3
"265";3
"266";3
"267";3
"268";5
"269";0
"270";0
"271";0
"272";3
"273";0
"274";3
"275";3
"276";5
"277";0
"278";5
"279";3
"280";0
"281";3
"282";0
"283";0
"284";0
"285";3
"286";3
"287";5
"288";0
"289";0
"290";3
"291";3
"292";5
"293";3
"294";3
"295";3
"296";1
"297";5
"298";5
"299";1
"300";3
"301";3
"302";0
"303";3
"304";0
"305";0
"306";5
"307";3
"308";5
"309";0
"310";0
"311";0
"312";1
"313";1
"314";1
"315";5
"316";0
"317";0
"318";0
"319";0
"320";2
"321";2
"322";3
"323";1
"324";1
"325";3
"326";3
"327";3
"328";3
"329";3
"330";5
"331";3
"332";3
"333";3
"334";3
"335";3
"336";3
"337";0
"338";3
"339";3
"340";3
"341";0
"342";3
"343";3
"344";3
"345";3
"346";3
"347";5
"348";3
"349";3
"350";5
"351";3
"352";0
"353";0
"354";5
"355";1
"356";1
"357";5
"358";5
"359";3
"360";5
"361";0
"362";0
"363";3
"364";3
"365";3
"366";2
"367";5
"368";3
"369";3
"370";3
"371";5
"372";5
"373";3
"374";3
"375";3
"376";5
"377";5
"378";4
"379";3
"380";3
"381";0
"382";0
"383";3
"384";3
"385";3
"386";3
"387";3
"388";3
"389";3
"390";2
"391";2
"392";3
"393";4
"394";4
"395";4
"396";4
"397";4
"398";4
"399";1
"400";0
"401";1
"402";1
"403";1
"404";1
"405";1
"406";1
"407";1
"408";1
"409";1
"410";3
"411";5
"412";3
"413";3
"414";3
"415";3
"416";5
"417";0
"418";0
"419";0
"420";0
"421";5
"422";5
"423";5
"424";0
"425";5
"426";5
"427";5
"428";5
"429";3
"430";5
"431";3
"432";3
"433";2
"434";2
"435";5
"436";3
"437";5
"438";5
"439";5
"440";5
"441";3
"442";3
"443";2
"444";3
"445";5
"446";5
"447";5
"448";5
"449";5
"450";3
"451";3
"452";5
"453";5
"454";3
"455";5
"456";3
"457";5
"458";5
"459";5
"460";1
"461";2
"462";3
"463";5
"464";3
"465";5
"466";5
"467";5
"468";3
"469";5
"470";5
"471";3
"472";5
"473";5
"474";3
"475";3
"476";3
"477";5
"478";3
"479";5
"480";3
"481";5
"482";5
"483";5
"484";1
"485";3
"486";3
"487";5
"488";5
"489";5
"490";3
"491";3
"492";3
"493";3
"494";5
"495";0
"496";5
"497";0
"498";0
"499";5
"500";5
"501";0
"502";5
"503";5
"504";5
"505";5
"506";5
"507";5
"508";5
"509";5
"510";5
"511";5
"512";5
"513";5
"514";5
"515";5
"516";1
"517";5
"518";5
"519";5
"520";5
"521";5
"522";5
"523";5
"524";5
"525";5
"526";5
"527";5
"528";5
"529";5
"530";5
"531";5
"532";5
"533";5
"534";5
"535";5
"536";5
"537";5
"538";5
"539";5
"540";5
"541";5
"542";5
"543";5
"544";5
"545";3
"546";3
"547";3
"548";3
"549";3
"550";3
"551";3
"552";3
"553";3
"554";3
"555";3
"556";3
"557";5
"558";5
"559";3
"560";3
"561";3
"562";5
"563";3
"564";5
"565";3
"566";5
"567";5
"568";5
"569";5
"570";5
"571";5
"572";5
"573";5
"574";5
"575";5
"576";5
"577";3
"578";3
"579";5
"580";5
"581";5
"582";5
"583";5
"584";5
"585";1
"586";5
"587";5
"588";3
"589";3
"590";3
"591";3
"592";3
"593";3
"594";3
"595";3
"596";3
"597";3
"598";3
"599";3
"600";3
"601";3
"602";3
"603";3
"604";3
"605";3
"606";3
"607";3
"608";3
"609";3
"610";3
"611";0
"612";5
"613";3
"614";0
"615";3
"616";3
"617";3
"618";3
"619";5
"620";0
"621";5
"622";5
"623";5
"624";5
"625";5
"626";5
"627";5
"628";1
"629";2
"630";1
"631";5
"632";1
"633";1
"634";1
"635";1
"636";1
"637";1
"638";5
"639";5
"640";1
"641";5
"642";5
"643";1
"644";5
"645";2
"646";0
"647";1
"648";1
"649";5
"650";5
"651";5
"652";5
"653";5
"654";0
"655";5
"656";0
"657";5
"658";5
"659";1
"660";5
"661";0
"662";5
"663";5
"664";0
"665";0
"666";0
"667";0
"668";3
"669";1
"670";3
"671";2
"672";3
"673";5
"674";0
"675";0
"676";5
"677";3
"678";5
"679";1
"680";2
"681";3
"682";5
"683";2
"684";1
"685";5
"686";1
"687";4
"688";4
"689";4
"690";4
"691";2
"692";3
"693";2
"694";2
"695";5
"696";1
"697";1
"698";3
"699";3
"700";3
"701";2
"702";1
"703";1
"704";1
"705";3
"706";0
"707";2
"708";1
"709";1
"710";1
"711";0
"712";0
"713";0
"714";0
"715";0
"716";5
"717";5
"718";0
"719";5
"720";1
"721";5
"722";5
"723";5
"724";5
"725";5
"726";3
"727";5
"728";5
"729";2
"730";3
"731";5
"732";5
"733";0
"734";5
"735";0
"736";0
"737";5
"738";3
"739";3
"740";5
"741";5
"742";5
"743";5
"744";5
"745";5
"746";5
"747";5
"748";5
"749";5
"750";5
"751";2
"752";5
"753";5
"754";5
"755";5
"756";5
"757";5
"758";3
"759";3
"760";3
"761";3
"762";0
"763";5
"764";5
"765";5
"766";5
"767";5
"768";5
"769";5
"770";5
"771";5
"772";3
"773";3
"774";3
"775";3
"776";3
"777";3
"778";5
"779";5
"780";5
"781";5
"782";0
"783";0
"784";0
"785";0
"786";0
"787";5
"788";1
"789";5
"790";3
"791";3
"792";5
"793";5
"794";0
"795";0
"796";0
"797";0
"798";5
"799";1
"800";1
"801";1
"802";1
"803";5
"804";5
"805";1
"806";1
"807";5
"808";5
"809";5
"810";5
"811";3
"812";1
"813";4
"814";1
"815";5
"816";2
"817";1
"818";1
"819";3
"820";3
"821";5
"822";5
"823";1
"824";1
"825";5
"826";3
"827";5
"828";5
"829";3
"830";5
"831";5
"832";5
"833";5
"834";3
"835";5
"836";3
"837";3
"838";3
"839";3
"840";3
"841";3
"842";3
"843";3
"844";3
"845";3
"846";5
"847";5
"848";5
"849";0
"850";5
"851";0
"852";0
"853";3
"854";5
"855";3
"856";5
"857";1
"858";4
"859";4
"860";0
"861";0
"862";0
"863";0
"864";0
"865";0
"866";5
"867";5
"868";5
"869";0
"870";5
"871";5
"872";2
"873";5
"874";5
"875";5
"876";1
"877";5
"878";5
"879";3
"880";5
"881";5
"882";5
"883";5
"884";0
"885";0
"886";0
"887";3
"888";0
"889";3
"890";3
"891";5
"892";0
"893";5
"894";0
"895";0
"896";3
"897";0
"898";0
"899";3
"900";0
"901";3
"902";0
"903";0
"904";0
"905";5
"906";5
"907";5
"908";5
"909";5
"910";5
"911";5
"912";5
"913";3
"914";5
"915";5
"916";3
"917";3
"918";5
"919";5
"920";5
"921";5
"922";5
"923";5
"924";3
"925";0
"926";0
"927";5
"928";5
"929";5
"930";3
"931";3
"932";0
"933";0
"934";5
"935";0
"936";3
"937";3
"938";3
"939";3
"940";3
"941";3
"942";0
"943";0
"944";5
"945";5
"946";5
"947";0
"948";3
"949";0
"950";0
"951";5
"952";3
"953";5
"954";0
"955";0
"956";5
"957";3
"958";5
"959";5
"960";5
"961";5
"962";3
"963";1
"964";1
"965";5
"966";3
"967";3
"968";0
"969";0
"970";0
"971";5
"972";5
"973";5
"974";0
"975";5
"976";3
"977";5
"978";5
"979";5
"980";5
"981";5
"982";5
"983";5
"984";5
"985";5
"986";5
"987";5
"988";5
"989";5
"990";3
"991";3
"992";3
"993";3
"994";3
"995";3
"996";3
"997";3
"998";3
"999";3
"1000";3
"1001";3
"1002";3
"1003";3
"1004";3
"1005";3
"1006";3
"1007";3
"1008";3
"1009";3
"1010";3
"1011";0
"1012";3
"1013";3
"1014";3
"1015";5
"1016";3
"1017";3
"1018";3
"1019";3
"1020";3
"1021";3
"1022";3
"1023";3
"1024";3
"1025";3
"1026";3
"1027";3
"1028";3
"1029";3
"1030";3
"1031";3
"1032";3
"1033";3
"1034";0
"1035";0
"1036";5
"1037";5
"1038";5
"1039";5
"1040";5
"1041";5
"1042";5
"1043";5
"1044";5
"1045";5
"1046";3
"1047";5
"1048";5
"1049";5
"1050";3
"1051";3
"1052";3
"1053";3
"1054";3
"1055";3
"1056";3
"1057";0
"1058";3
"1059";3
"1060";3
"1061";5
"1062";5
"1063";0
"1064";0
"1065";0
"1066";5
"1067";3
"1068";0
"1069";3
"1070";5
"1071";0
"1072";5
"1073";5
"1074";2
"1075";3
"1076";0
"1077";3
"1078";0
"1079";0
"1080";0
"1081";3
"1082";3
"1083";3
"1084";5
"1085";3
"1086";3
"1087";5
"1088";3
"1089";0
"1090";3
"1091";3
"1092";0
"1093";3
"1094";3
"1095";0
"1096";3
"1097";0
"1098";0
"1099";0
"1100";3
"1101";3
"1102";0
"1103";3
"1104";3
"1105";0
"1106";5
"1107";0
"1108";0
"1109";0
"1110";5
"1111";5
"1112";3
"1113";5
"1114";0
"1115";5
"1116";3
"1117";0
"1118";0
"1119";3
"1120";0
"1121";0
"1122";3
"1123";5
"1124";5
"1125";3
"1126";3
"1127";5
"1128";3
"1129";3
"1130";5
"1131";3
"1132";5
"1133";3
"1134";3
"1135";3
"1136";3
"1137";3
"1138";3
"1139";0
"1140";3
"1141";5
"1142";3
"1143";0
"1144";0
"1145";0
"1146";0
"1147";3
"1148";0
"1149";3
"1150";5
"1151";0
"1152";5
"1153";3
"1154";0
"1155";3
"1156";0
"1157";0
"1158";3
"1159";5
"1160";5
"1161";3
"1162";3
"1163";5
"1164";5
"1165";5
"1166";0
"1167";3
"1168";3
"1169";0
"1170";0
"1171";0
"1172";0
"1173";3
"1174";3
"1175";3
"1176";3
"1177";3
"1178";3
"1179";0
"1180";0
"1181";0
"1182";0
"1183";0
"1184";5
"1185";1
"1186";3
"1187";3
"1188";3
"1189";5
"1190";0
"1191";0
"1192";5
"1193";1
"1194";1
"1195";1
"1196";1
"1197";1
"1198";2
"1199";1
"1200";5
"1201";1
"1202";5
"1203";5
"1204";1
"1205";1
"1206";5
"1207";1
"1208";1
"1209";5
"1210";5
"1211";5
"1212";3
"1213";3
"1214";3
"1215";3
"1216";0
"1217";2
"1218";3
"1219";2
"1220";3
"1221";3
"1222";3
"1223";0
"1224";0
"1225";5
"1226";0
"1227";0
"1228";0
"1229";3
"1230";5
"1231";5
"1232";0
"1233";5
"1234";5
"1235";3
"1236";1
"1237";2
"1238";2
"1239";1
"1240";5
"1241";1
"1242";2
"1243";1
"1244";2
"1245";5
"1246";3
"1247";3
"1248";3
"1249";3
"1250";3
"1251";3
"1252";2
"1253";3
"1254";3
"1255";5
"1256";5
"1257";3
"1258";3
"1259";3
"1260";5
"1261";0
"1262";0
"1263";0
"1264";3
"1265";0
"1266";3
"1267";3
"1268";5
"1269";5
"1270";0
"1271";5
"1272";0
"1273";3
"1274";0
"1275";0
"1276";3
"1277";3
"1278";0
"1279";3
"1280";0
"1281";0
"1282";3
"1283";3
"1284";5
"1285";1
"1286";1
"1287";0
"1288";3
"1289";3
"1290";3
"1291";3
"1292";5
"1293";2
"1294";3
"1295";5
"1296";5
"1297";5
"1298";3
"1299";0
"1300";0
"1301";3
"1302";3
"1303";3
"1304";0
"1305";3
"1306";0
"1307";3
"1308";3
"1309";1
"1310";1
"1311";1
"1312";1
"1313";0
"1314";0
"1315";3
"1316";5
"1317";5
"1318";0
"1319";3
"1320";3
"1321";3
"1322";3
"1323";3
"1324";0
"1325";3
"1326";3
"1327";3
"1328";3
"1329";3
"1330";3
"1331";3
"1332";3
"1333";3
"1334";3
"1335";3
"1336";3
"1337";3
"1338";3
"1339";3
"1340";3
"1341";3
"1342";3
"1343";3
"1344";3
"1345";3
"1346";3
"1347";3
"1348";3
"1349";3
"1350";3
"1351";3
"1352";3
"1353";3
"1354";5
"1355";0
"1356";5
"1357";1
"1358";0
"1359";0
"1360";0
"1361";0
"1362";0
"1363";0
"1364";0
"1365";0
"1366";0
"1367";0
"1368";0
"1369";0
"1370";0
"1371";0
"1372";0
"1373";0
"1374";1
"1375";3
"1376";3
"1377";1
"1378";2
"1379";1
"1380";2
"1381";5
"1382";0
"1383";3
"1384";3
"1385";0
"1386";0
"1387";3
"1388";0
"1389";3
"1390";0
"1391";0
"1392";0
"1393";3
"1394";5
"1395";1
"1396";3
"1397";0
"1398";3
"1399";3
"1400";3
"1401";3
"1402";5
"1403";5
"1404";1
"1405";1
"1406";2
"1407";5
"1408";1
"1409";1
"1410";5
"1411";3
"1412";3
"1413";3
"1414";0
"1415";0
"1416";0
"1417";0
"1418";0
"1419";3
"1420";5
"1421";0
"1422";0
"1423";5
"1424";5
"1425";5
"1426";5
"1427";5
"1428";3
"1429";3
"1430";3
"1431";3
"1432";3
"1433";3
"1434";3
"1435";3
"1436";0
"1437";3
"1438";3
"1439";3
"1440";3
"1441";5
"1442";5
"1443";3
"1444";0
"1445";0
"1446";5
"1447";3
"1448";3
"1449";3
"1450";5
"1451";5
"1452";0
"1453";0
"1454";0
"1455";0
"1456";0
"1457";5
"1458";5
"1459";5
"1460";0
"1461";0
"1462";0
"1463";5
"1464";5
"1465";2
"1466";2
"1467";2
"1468";2
"1469";5
"1470";2
"1471";2
"1472";5
"1473";5
"1474";5
"1475";2
"1476";5
"1477";5
"1478";5
"1479";5
"1480";2
"1481";5
"1482";5
"1483";5
"1484";5
"1485";2
"1486";1
"1487";2
"1488";2
"1489";2
"1490";2
"1491";2
"1492";5
"1493";5
"1494";5
"1495";5
"1496";0
"1497";5
"1498";2
"1499";5
"1500";5
"1501";5
"1502";3
"1503";5
"1504";5
"1505";3
"1506";3
"1507";0
"1508";3
"1509";0
"1510";5
"1511";3
"1512";3
"1513";0
"1514";3
"1515";0
"1516";5
"1517";5
"1518";0
"1519";5
"1520";0
"1521";0
"1522";5
"1523";0
"1524";0
"1525";0
"1526";3
"1527";3
"1528";5
"1529";5
"1530";0
"1531";5
"1532";1
"1533";0
"1534";0
"1535";3
"1536";0
"1537";0
"1538";3
"1539";3
"1540";5
"1541";3
"1542";1
"1543";3
"1544";3
"1545";3
"1546";5
"1547";5
"1548";3
"1549";3
"1550";2
"1551";3
"1552";3
"1553";5
"1554";5
"1555";3
"1556";5
"1557";2
"1558";5
"1559";0
"1560";3
"1561";3
"1562";5
"1563";5
"1564";5
"1565";3
"1566";5
"1567";2
"1568";1
"1569";1
"1570";3
"1571";0
"1572";5
"1573";5
"1574";5
"1575";3
"1576";3
"1577";3
"1578";0
"1579";4
"1580";2
"1581";1
"1582";5
"1583";2
"1584";5
"1585";5
"1586";2
"1587";5
"1588";5
"1589";5
"1590";0
"1591";0
"1592";0
"1593";0
"1594";4
"1595";4
"1596";4
"1597";4
"1598";4
"1599";4
"1600";4
"1601";4
"1602";4
"1603";4
"1604";4
"1605";5
"1606";4
"1607";4
"1608";0
"1609";0
"1610";0
"1611";5
"1612";4
"1613";4
"1614";4
"1615";4
"1616";4
"1617";4
"1618";4
"1619";4
"1620";4
"1621";4
"1622";4
"1623";4
"1624";3
"1625";3
"1626";4
"1627";4
"1628";5
"1629";0
"1630";0
"1631";2
"1632";4
"1633";4
"1634";4
"1635";4
"1636";2
"1637";2
"1638";2
"1639";2
"1640";4
"1641";1
"1642";4
"1643";4
"1644";5
"1645";4
"1646";4
"1647";4
"1648";4
"1649";4
"1650";4
"1651";4
"1652";4
"1653";4
"1654";4
"1655";4
"1656";4
"1657";4
"1658";4
"1659";4
"1660";4
"1661";4
"1662";4
"1663";4
"1664";4
"1665";4
"1666";4
"1667";4
"1668";4
"1669";4
"1670";4
"1671";4
"1672";4
"1673";4
"1674";4
"1675";4
"1676";4
"1677";4
"1678";4
"1679";4
"1680";4
"1681";4
"1682";4
"1683";4
"1684";4
"1685";4
"1686";4
"1687";4
"1688";4
"1689";4
"1690";4
"1691";4
"1692";4
"1693";4
"1694";4
"1695";4
"1696";4
"1697";4
"1698";4
"1699";4
"1700";4
"1701";4
"1702";4
"1703";4
"1704";4
"1705";4
"1706";4
"1707";4
"1708";4
"1709";4
"1710";4
"1711";4
"1712";4
"1713";4
"1714";4
"1715";4
"1716";4
"1717";4
"1718";4
"1719";4
"1720";4
"1721";4
"1722";4
"1723";4
"1724";0
"1725";2
"1726";4
"1727";4
"1728";4
"1729";4
"1730";4
"1731";4
"1732";0
"1733";0
"1734";0
"1735";0
"1736";4
"1737";4
"1738";4
"1739";4
"1740";4
"1741";4
"1742";5
"1743";4
"1744";2
"1745";4
"1746";4
"1747";5
"1748";0
"1749";2
"1750";4
"1751";2
"1752";4
"1753";4
"1754";4
"1755";4
"1756";4
"1757";4
"1758";2
"1759";2
"1760";2
"1761";4
"1762";4
"1763";4
"1764";4
"1765";4
"1766";4
"1767";4
"1768";4
"1769";4
"1770";4
"1771";4
"1772";4
"1773";4
"1774";4
"1775";4
"1776";4
"1777";4
"1778";4
"1779";4
"1780";4
"1781";4
"1782";4
"1783";4
"1784";4
"1785";2
"1786";2
"1787";4
"1788";4
"1789";4
"1790";2
"1791";4
"1792";4
"1793";2
"1794";5
"1795";0
"1796";0
"1797";4
"1798";4
"1799";0
"1800";3
"1801";3
"1802";3
"1803";3
"1804";3
"1805";3
"1806";3
"1807";3
"1808";3
"1809";3
"1810";3
"1811";3
"1812";3
"1813";3
"1814";0
"1815";0
"1816";0
"1817";3
"1818";5
"1819";5
"1820";5
"1821";0
"1822";5
"1823";5
"1824";3
"1825";5
"1826";5
"1827";5
"1828";3
"1829";5
"1830";3
"1831";3
"1832";3
"1833";3
"1834";0
"1835";3
"1836";3
"1837";3
"1838";3
"1839";3
"1840";5
"1841";3
"1842";5
"1843";0
"1844";5
"1845";3
"1846";3
"1847";3
"1848";5
"1849";5
"1850";5
"1851";5
"1852";1
"1853";5
"1854";5
"1855";5
"1856";5
"1857";3
"1858";5
"1859";5
"1860";0
"1861";0
"1862";0
"1863";0
"1864";3
"1865";3
"1866";0
"1867";0
"1868";5
"1869";5
"1870";0
"1871";3
"1872";0
"1873";0
"1874";0
"1875";0
"1876";5
"1877";3
"1878";5
"1879";5
"1880";0
"1881";0
"1882";5
"1883";5
"1884";5
"1885";5
"1886";5
"1887";5
"1888";5
"1889";5
"1890";5
"1891";5
"1892";5
"1893";5
"1894";5
"1895";5
"1896";3
"1897";5
"1898";5
"1899";5
"1900";5
"1901";2
"1902";5
"1903";5
"1904";3
"1905";5
"1906";5
"1907";5
"1908";5
"1909";5
"1910";5
"1911";5
"1912";5
"1913";5
"1914";5
"1915";5
"1916";5
"1917";5
"1918";5
"1919";5
"1920";0
"1921";5
"1922";5
"1923";3
"1924";0
"1925";3
"1926";3
"1927";3
"1928";3
"1929";3
"1930";3
"1931";3
"1932";3
"1933";5
"1934";5
"1935";3
"1936";5
"1937";3
"1938";3
"1939";3
"1940";3
"1941";3
"1942";5
"1943";5
"1944";4
"1945";3
"1946";3
"1947";5
"1948";5
"1949";5
"1950";5
"1951";5
"1952";5
"1953";5
"1954";5
"1955";3
"1956";2
"1957";5
"1958";2
"1959";2
"1960";5
"1961";5
"1962";5
"1963";2
"1964";5
"1965";0
"1966";0
"1967";5
"1968";5
"1969";5
"1970";5
"1971";5
"1972";5
"1973";5
"1974";5
"1975";5
"1976";5
"1977";5
"1978";5
"1979";5
"1980";5
"1981";5
"1982";5
"1983";5
"1984";5
"1985";5
"1986";5
"1987";5
"1988";5
"1989";5
"1990";0
"1991";0
"1992";5
"1993";5
"1994";5
"1995";3
"1996";3
"1997";5
"1998";5
"1999";5
"2000";5
"2001";5
"2002";5
"2003";5
"2004";5
"2005";5
"2006";0
"2007";0
"2008";0
"2009";5
"2010";5
"2011";5
"2012";5
"2013";5
"2014";5
"2015";5
"2016";3
"2017";5
"2018";5
"2019";5
"2020";2
"2021";5
"2022";1
"2023";2
"2024";5
"2025";3
"2026";2
"2027";2
"2028";5
"2029";5
"2030";1
"2031";2
"2032";5
"2033";5
"2034";2
"2035";5
"2036";5
"2037";5
"2038";5
"2039";5
"2040";5
"2041";5
"2042";0
"2043";0
"2044";0
"2045";0
"2046";0
"2047";5
"2048";5
"2049";5
"2050";0
"2051";0
"2052";5
"2053";5
"2054";3
"2055";3
"2056";5
"2057";0
"2058";5
"2059";5
"2060";5
"2061";3
"2062";3
"2063";3
"2064";3
"2065";5
"2066";0
"2067";0
"2068";0
"2069";0
"2070";3
"2071";3
"2072";3
"2073";3
"2074";5
"2075";5
"2076";0
"2077";0
"2078";5
"2079";5
"2080";3
"2081";5
"2082";5
"2083";5
"2084";0
"2085";0
"2086";5
"2087";5
"2088";3
"2089";3
"2090";5
"2091";3
"2092";3
"2093";3
"2094";0
"2095";3
"2096";3
"2097";3
"2098";0
"2099";5
"2100";3
"2101";3
"2102";0
"2103";3
"2104";5
"2105";3
"2106";5
"2107";3
"2108";3
"2109";0
"2110";3
"2111";3
"2112";3
"2113";3
"2114";3
"2115";3
"2116";3
"2117";0
"2118";3
"2119";3
"2120";3
"2121";3
"2122";0
"2123";0
"2124";0
"2125";0
"2126";0
"2127";3
"2128";3
"2129";3
"2130";3
"2131";3
"2132";3
"2133";3
"2134";3
"2135";5
"2136";5
"2137";0
"2138";5
"2139";5
"2140";3
"2141";2
"2142";0
"2143";5
"2144";0
"2145";0
"2146";3
"2147";5
"2148";5
"2149";5
"2150";5
"2151";2
"2152";5
"2153";5
"2154";5
"2155";5
"2156";5
"2157";3
"2158";5
"2159";5
"2160";3
"2161";5
"2162";5
"2163";5
"2164";5
"2165";5
"2166";5
"2167";5
"2168";5
"2169";5
"2170";5
"2171";5
"2172";5
"2173";5
"2174";5
"2175";5
"2176";5
"2177";5
"2178";5
"2179";3
"2180";3
"2181";3
"2182";5
"2183";3
"2184";3
"2185";3
"2186";3
"2187";3
"2188";3
"2189";3
"2190";3
"2191";3
"2192";3
"2193";3
"2194";3
"2195";4
"2196";3
"2197";3
"2198";3
"2199";3
"2200";3
"2201";3
"2202";3
"2203";3
"2204";3
"2205";3
"2206";0
"2207";3
"2208";3
"2209";3
"2210";5
"2211";3
"2212";3
"2213";3
"2214";3
"2215";3
"2216";5
"2217";0
"2218";0
"2219";0
"2220";0
"2221";0
"2222";4
"2223";3
"2224";4
"2225";4
"2226";4
"2227";4
"2228";4
"2229";2
"2230";2
"2231";2
"2232";4
"2233";4
"2234";4
"2235";2
"2236";1
"2237";4
"2238";4
"2239";5
"2240";4
"2241";4
"2242";0
"2243";0
"2244";0
"2245";0
"2246";5
"2247";4
"2248";4
"2249";4
"2250";4
"2251";2
"2252";2
"2253";2
"2254";4
"2255";4
"2256";4
"2257";4
"2258";4
"2259";4
"2260";2
"2261";2
"2262";2
"2263";4
"2264";4
"2265";4
"2266";4
"2267";5
"2268";5
"2269";5
"2270";5
"2271";4
"2272";4
"2273";4
"2274";4
"2275";4
"2276";4
"2277";1
"2278";4
"2279";4
"2280";2
"2281";0
"2282";0
"2283";3
"2284";3
"2285";3
"2286";2
"2287";3
"2288";3
"2289";3
"2290";3
"2291";3
"2292";3
"2293";4
"2294";4
"2295";3
"2296";3
"2297";4
"2298";3
"2299";3
"2300";3
"2301";3
"2302";3
"2303";3
"2304";3
"2305";3
"2306";3
"2307";4
"2308";4
"2309";5
"2310";4
"2311";4
"2312";1
"2313";1
"2314";4
"2315";1
"2316";4
"2317";4
"2318";4
"2319";4
"2320";4
"2321";4
"2322";4
"2323";4
"2324";4
"2325";4
"2326";4
"2327";4
"2328";4
"2329";4
"2330";4
"2331";4
"2332";4
"2333";4
"2334";4
"2335";4
"2336";4
"2337";4
"2338";4
"2339";1
"2340";4
"2341";4
"2342";4
"2343";4
"2344";4
"2345";4
"2346";4
"2347";4
"2348";4
"2349";4
"2350";4
"2351";4
"2352";4
"2353";4
"2354";4
"2355";4
"2356";4
"2357";4
"2358";4
"2359";0
"2360";4
"2361";4
"2362";4
"2363";4
"2364";4
"2365";4
"2366";4
"2367";4
"2368";4
"2369";4
"2370";4
"2371";4
"2372";1
"2373";4
"2374";4
"2375";1
"2376";4
"2377";4
"2378";4
"2379";4
"2380";4
"2381";4
"2382";4
"2383";4
"2384";4
"2385";4
"2386";4
"2387";4
"2388";4
"2389";4
"2390";4
"2391";4
"2392";4
"2393";4
"2394";4
"2395";4
"2396";4
"2397";4
"2398";2
"2399";2
"2400";2
"2401";4
"2402";2
"2403";2
"2404";2
"2405";2
"2406";0
"2407";2
"2408";2
"2409";2
"2410";2
"2411";2
"2412";2
"2413";4
"2414";2
"2415";5
"2416";0
"2417";4
"2418";1
"2419";2
"2420";4
"2421";4
"2422";4
"2423";2
"2424";4
"2425";4
"2426";4
"2427";4
"2428";4
"2429";4
"2430";1
"2431";4
"2432";4
"2433";4
"2434";0
"2435";0
"2436";0
"2437";0
"2438";0
"2439";4
"2440";4
"2441";5
"2442";4
"2443";4
"2444";4
"2445";2
"2446";4
"2447";4
"2448";4
"2449";4
"2450";4
"2451";4
"2452";4
"2453";4
"2454";4
"2455";4
"2456";4
"2457";4
"2458";4
"2459";4
"2460";4
"2461";4
"2462";4
"2463";4
"2464";4
"2465";4
"2466";4
"2467";4
"2468";4
"2469";4
"2470";4
"2471";4
"2472";4
"2473";0
"2474";0
"2475";0
"2476";4
"2477";4
"2478";0
"2479";0
"2480";0
"2481";5
"2482";0
"2483";0
"2484";5
"2485";5
"2486";0
"2487";5
"2488";3
"2489";3
"2490";3
"2491";5
"2492";5
"2493";3
"2494";3
"2495";5
"2496";3
"2497";5
