"";"x"
"2493";2
"2494";2
"2495";3
"2496";2
"2497";3
"2498";2
"2499";3
"2500";2
"2501";2
"2502";2
"2503";0
"2504";2
"2505";2
"2506";2
"2507";3
"2508";0
"2509";0
"2510";1
"2511";1
"2512";1
"2513";1
"2514";1
"2515";1
"2516";1
"2517";1
"2518";1
"2519";1
"2520";1
"2521";1
"2522";1
"2523";1
"2524";1
"2525";1
"2526";1
"2527";2
"2528";1
"2529";1
"2530";1
"2531";1
"2532";1
"2533";1
"2534";1
"2535";1
"2536";1
"2537";1
"2538";1
"2539";1
"2540";1
"2541";1
"2542";1
"2543";1
"2544";1
"2545";3
"2546";1
"2547";1
"2548";1
"2549";1
"2550";2
"2551";3
"2552";0
"2553";3
"2554";1
"2555";1
"2556";1
"2557";1
"2558";1
"2559";1
"2560";1
"2561";1
"2562";1
"2563";1
"2564";1
"2565";1
"2566";1
"2567";1
"2568";1
"2569";1
"2570";1
"2571";1
"2572";1
"2573";1
"2574";1
"2575";1
"2576";1
"2577";1
"2578";1
"2579";1
"2580";1
"2581";1
"2582";1
"2583";1
"2584";1
"2585";1
"2586";1
"2587";1
"2588";1
"2589";1
"2590";2
"2591";1
"2592";1
"2593";1
"2594";1
"2595";1
"2596";1
"2597";1
"2598";1
"2599";3
"2600";2
"2601";2
"2602";1
"2603";1
"2604";3
"2605";1
"2606";1
"2607";1
"2608";1
"2609";1
"2610";1
"2611";1
"2612";1
"2613";1
"2614";1
"2615";1
"2616";1
"2617";1
"2618";1
"2619";1
"2620";1
"2621";1
"2622";1
"2623";1
"2624";1
"2625";1
"2626";1
"2627";1
"2628";1
"2629";1
"2630";1
"2631";1
"2632";1
"2633";1
"2634";1
"2635";1
"2636";1
"2637";1
"2638";1
"2639";1
"2640";1
"2641";1
"2642";1
"2643";1
"2644";1
"2645";1
"2646";1
"2647";1
"2648";1
"2649";1
"2650";1
"2651";1
"2652";1
"2653";1
"2654";1
"2655";1
"2656";1
"2657";1
"2658";1
"2659";1
"2660";1
"2661";1
"2662";1
"2663";1
"2664";1
"2665";1
"2666";1
"2667";1
"2668";1
"2669";1
"2670";1
"2671";1
"2672";1
"2673";1
"2674";1
"2675";1
"2676";1
"2677";1
"2678";1
"2679";1
"2680";1
"2681";1
"2682";1
"2683";1
"2684";1
"2685";1
"2686";1
"2687";1
"2688";1
"2689";1
"2690";1
"2691";1
"2692";1
"2693";1
"2694";2
"2695";2
"2696";2
"2697";1
"2698";2
"2699";2
"2700";2
"2701";3
"2702";1
"2703";1
"2704";2
"2705";1
"2706";1
"2707";1
"2708";1
"2709";1
"2710";1
"2711";2
"2712";2
"2713";1
"2714";1
"2715";1
"2716";1
"2717";1
"2718";1
"2719";1
"2720";1
"2721";1
"2722";1
"2723";1
"2724";1
"2725";1
"2726";1
"2727";1
"2728";1
"2729";1
"2730";1
"2731";1
"2732";1
"2733";1
"2734";1
"2735";1
"2736";1
"2737";1
"2738";1
"2739";1
"2740";1
"2741";1
"2742";1
"2743";1
"2744";1
"2745";1
"2746";1
"2747";1
"2748";1
"2749";1
"2750";1
"2751";1
"2752";1
"2753";1
"2754";1
"2755";1
"2756";1
"2757";1
"2758";1
"2759";1
"2760";1
"2761";1
"2762";1
"2763";1
"2764";1
"2765";1
"2766";1
"2767";1
"2768";1
"2769";1
"2770";1
"2771";1
"2772";1
"2773";1
"2774";1
"2775";1
"2776";1
"2777";1
"2778";1
"2779";1
"2780";1
"2781";1
"2782";1
"2783";1
"2784";1
"2785";1
"2786";1
"2787";1
"2788";1
"2789";1
"2790";1
"2791";1
"2792";1
"2793";1
"2794";1
"2795";1
"2796";2
"2797";2
"2798";2
"2799";2
"2800";1
"2801";1
"2802";1
"2803";1
"2804";1
"2805";1
"2806";1
"2807";1
"2808";1
"2809";1
"2810";1
"2811";1
"2812";1
"2813";1
"2814";1
"2815";1
"2816";1
"2817";1
"2818";1
"2819";1
"2820";1
"2821";1
"2822";1
"2823";1
"2824";1
"2825";1
"2826";1
"2827";1
"2828";1
"2829";1
"2830";1
"2831";1
"2832";1
"2833";1
"2834";1
"2835";1
"2836";1
"2837";1
"2838";1
"2839";1
"2840";1
"2841";1
"2842";1
"2843";1
"2844";1
"2845";1
"2846";1
"2847";1
"2848";1
"2849";1
"2850";1
"2851";1
"2852";1
"2853";1
"2854";1
"2855";1
"2856";1
"2857";0
"2858";3
"2859";1
"2860";1
"2861";1
"2862";1
"2863";1
"2864";1
"2865";1
"2866";1
"2867";1
"2868";3
"2869";2
"2870";2
"2871";2
"2872";2
"2873";3
"2874";3
"2875";2
"2876";2
"2877";2
"2878";2
"2879";1
"2880";2
"2881";3
"2882";3
"2883";1
"2884";1
"2885";2
"2886";1
"2887";2
"2888";2
"2889";2
"2890";3
"2891";3
"2892";3
"2893";2
"2894";2
"2895";2
"2896";2
"2897";2
"2898";2
"2899";2
"2900";2
"2901";2
"2902";2
"2903";2
"2904";2
"2905";2
"2906";2
"2907";2
"2908";2
"2909";2
"2910";2
"2911";2
"2912";2
"2913";2
"2914";2
"2915";2
"2916";3
"2917";3
"2918";0
"2919";3
"2920";1
"2921";1
"2922";3
"2923";0
"2924";1
"2925";1
"2926";1
"2927";1
"2928";1
"2929";0
"2930";0
"2931";0
"2932";2
"2933";2
"2934";2
"2935";2
"2936";2
"2937";2
"2938";3
"2939";3
"2940";3
"2941";0
"2942";3
"2943";2
"2944";2
"2945";1
"2946";3
"2947";3
"2948";2
"2949";2
"2950";2
"2951";2
"2952";2
"2953";2
"2954";2
"2955";2
"2956";2
"2957";2
"2958";2
"2959";2
"2960";2
"2961";2
"2962";2
"2963";2
"2964";2
"2965";2
"2966";3
"2967";0
"2968";3
"2969";2
"2970";2
"2971";2
"2972";2
"2973";2
"2974";2
"2975";2
"2976";2
"2977";2
"2978";2
"2979";2
"2980";2
"2981";2
"2982";2
"2983";2
"2984";2
"2985";2
"2986";2
"2987";2
"2988";2
"2989";0
"2990";3
"2991";0
"2992";0
"2993";0
"2994";3
"2995";3
"2996";2
"2997";3
"2998";0
"2999";3
"3000";2
"3001";3
"3002";1
"3003";3
"3004";3
"3005";2
"3006";3
"3007";1
"3008";1
"3009";1
"3010";1
"3011";1
"3012";1
"3013";1
"3014";1
"3015";1
"3016";1
"3017";1
"3018";1
"3019";2
"3020";2
"3021";2
"3022";1
"3023";1
"3024";1
"3025";1
"3026";1
"3027";1
"3028";1
"3029";1
"3030";3
"3031";1
"3032";3
"3033";1
"3034";2
"3035";3
"3036";1
"3037";3
"3038";1
"3039";1
"3040";3
"3041";1
"3042";1
"3043";1
"3044";1
"3045";1
"3046";1
"3047";1
"3048";1
"3049";1
"3050";3
"3051";2
"3052";2
"3053";1
"3054";3
"3055";2
"3056";2
"3057";2
"3058";2
"3059";2
"3060";2
"3061";2
"3062";2
"3063";2
"3064";3
"3065";1
"3066";1
"3067";2
"3068";3
"3069";3
"3070";3
"3071";3
"3072";1
"3073";3
"3074";1
"3075";3
"3076";2
"3077";2
"3078";2
"3079";2
"3080";2
"3081";2
"3082";2
"3083";2
"3084";2
"3085";2
"3086";3
"3087";2
"3088";2
"3089";2
"3090";3
"3091";0
"3092";2
"3093";2
"3094";2
"3095";2
"3096";2
"3097";2
"3098";2
"3099";2
"3100";2
"3101";2
"3102";3
"3103";2
"3104";2
"3105";2
"3106";2
"3107";2
"3108";2
"3109";2
"3110";2
"3111";2
"3112";1
"3113";1
"3114";2
"3115";2
"3116";1
"3117";2
"3118";1
"3119";1
"3120";1
"3121";1
"3122";2
"3123";2
"3124";2
"3125";3
"3126";1
"3127";3
"3128";2
"3129";1
"3130";2
"3131";2
"3132";2
"3133";1
"3134";3
"3135";2
"3136";3
"3137";3
"3138";0
"3139";0
"3140";0
"3141";2
"3142";3
"3143";3
"3144";0
"3145";3
"3146";3
"3147";3
"3148";3
"3149";3
"3150";2
"3151";2
"3152";2
"3153";2
"3154";2
"3155";2
"3156";2
"3157";2
"3158";2
"3159";2
"3160";2
"3161";2
"3162";2
"3163";3
"3164";2
"3165";2
"3166";2
"3167";2
"3168";3
"3169";3
"3170";0
"3171";0
"3172";0
"3173";0
"3174";1
"3175";1
"3176";1
"3177";1
"3178";1
"3179";1
"3180";1
"3181";3
"3182";1
"3183";1
"3184";1
"3185";0
"3186";0
"3187";0
"3188";0
"3189";1
"3190";1
"3191";1
"3192";1
"3193";1
"3194";1
"3195";1
"3196";1
"3197";1
"3198";1
"3199";1
"3200";1
"3201";1
"3202";1
"3203";1
"3204";1
"3205";1
"3206";1
"3207";1
"3208";1
"3209";3
"3210";1
"3211";1
"3212";1
"3213";1
"3214";1
"3215";1
"3216";1
"3217";1
"3218";1
"3219";1
"3220";1
"3221";1
"3222";1
"3223";1
"3224";1
"3225";1
"3226";1
"3227";3
"3228";1
"3229";1
"3230";1
"3231";1
"3232";1
"3233";1
"3234";1
"3235";1
"3236";1
"3237";1
"3238";1
"3239";1
"3240";1
"3241";1
"3242";1
"3243";1
"3244";1
"3245";1
"3246";1
"3247";1
"3248";1
"3249";1
"3250";1
"3251";1
"3252";2
"3253";1
"3254";2
"3255";1
"3256";1
"3257";1
"3258";1
"3259";1
"3260";1
"3261";1
"3262";1
"3263";1
"3264";1
"3265";3
"3266";1
"3267";1
"3268";1
"3269";1
"3270";1
"3271";1
"3272";1
"3273";1
"3274";1
"3275";1
"3276";3
"3277";1
"3278";1
"3279";1
"3280";0
"3281";0
"3282";1
"3283";1
"3284";1
"3285";0
"3286";0
"3287";0
"3288";2
"3289";2
"3290";3
"3291";0
"3292";3
"3293";2
"3294";3
"3295";3
"3296";3
"3297";2
"3298";2
"3299";3
"3300";2
"3301";2
"3302";1
"3303";3
"3304";2
"3305";2
"3306";2
"3307";2
"3308";2
"3309";2
"3310";2
"3311";2
"3312";2
"3313";2
"3314";2
"3315";2
"3316";3
"3317";3
"3318";2
"3319";2
"3320";2
"3321";2
"3322";2
"3323";2
"3324";2
"3325";3
"3326";2
"3327";2
"3328";3
"3329";3
"3330";3
"3331";3
"3332";3
"3333";0
"3334";2
"3335";0
"3336";3
"3337";3
"3338";0
"3339";0
"3340";2
"3341";2
"3342";2
"3343";2
"3344";2
"3345";1
"3346";2
"3347";2
"3348";1
"3349";2
"3350";3
"3351";3
"3352";0
"3353";1
"3354";1
"3355";1
"3356";1
"3357";1
"3358";1
"3359";1
"3360";1
"3361";2
"3362";1
"3363";1
"3364";2
"3365";1
"3366";1
"3367";1
"3368";3
"3369";1
"3370";1
"3371";2
"3372";1
"3373";1
"3374";1
"3375";1
"3376";1
"3377";1
"3378";3
"3379";1
"3380";1
"3381";2
"3382";1
"3383";1
"3384";3
"3385";1
"3386";2
"3387";2
"3388";1
"3389";2
"3390";1
"3391";3
"3392";2
"3393";1
"3394";1
"3395";2
"3396";2
"3397";2
"3398";3
"3399";3
"3400";2
"3401";2
"3402";3
"3403";2
"3404";2
"3405";2
"3406";2
"3407";2
"3408";1
"3409";1
"3410";2
"3411";2
"3412";2
"3413";2
"3414";2
"3415";1
"3416";2
"3417";2
"3418";2
"3419";2
"3420";2
"3421";2
"3422";2
"3423";2
"3424";2
"3425";2
"3426";2
"3427";2
"3428";2
"3429";2
"3430";2
"3431";2
"3432";2
"3433";2
"3434";2
"3435";2
"3436";2
"3437";2
"3438";2
"3439";2
"3440";2
"3441";2
"3442";2
"3443";2
"3444";2
"3445";2
"3446";2
"3447";2
"3448";2
"3449";2
"3450";2
"3451";2
"3452";1
"3453";2
"3454";2
"3455";1
"3456";2
"3457";1
"3458";1
"3459";1
"3460";3
"3461";1
"3462";1
"3463";1
"3464";1
"3465";3
"3466";1
"3467";1
"3468";1
"3469";1
"3470";1
"3471";1
"3472";1
"3473";2
"3474";2
"3475";1
"3476";1
"3477";1
"3478";1
"3479";1
"3480";1
"3481";1
"3482";2
"3483";1
"3484";1
"3485";1
"3486";1
"3487";1
"3488";1
"3489";1
"3490";3
"3491";3
"3492";3
"3493";3
"3494";1
"3495";1
"3496";1
"3497";1
"3498";1
"3499";3
"3500";1
"3501";1
"3502";1
"3503";1
"3504";3
"3505";3
"3506";1
"3507";3
"3508";3
"3509";3
"3510";1
"3511";1
"3512";1
"3513";1
"3514";1
"3515";1
"3516";1
"3517";1
"3518";2
"3519";1
"3520";1
"3521";1
"3522";1
"3523";1
"3524";1
"3525";1
"3526";1
"3527";2
"3528";1
"3529";1
"3530";1
"3531";1
"3532";1
"3533";3
"3534";1
"3535";1
"3536";1
"3537";1
"3538";1
"3539";1
"3540";1
"3541";1
"3542";1
"3543";1
"3544";2
"3545";1
"3546";2
"3547";2
"3548";2
"3549";2
"3550";2
"3551";1
"3552";1
"3553";1
"3554";1
"3555";1
"3556";1
"3557";1
"3558";1
"3559";1
"3560";1
"3561";1
"3562";1
"3563";1
"3564";1
"3565";2
"3566";2
"3567";3
"3568";2
"3569";2
"3570";2
"3571";2
"3572";3
"3573";0
"3574";0
"3575";0
"3576";2
"3577";0
"3578";2
"3579";3
"3580";0
"3581";3
"3582";2
"3583";2
"3584";2
"3585";2
"3586";2
"3587";2
"3588";0
"3589";2
"3590";2
"3591";2
"3592";2
"3593";3
"3594";2
"3595";3
"3596";3
"3597";2
"3598";2
"3599";2
"3600";3
"3601";2
"3602";3
"3603";3
"3604";3
"3605";3
"3606";2
"3607";2
"3608";2
"3609";2
"3610";3
"3611";2
"3612";2
"3613";1
"3614";3
"3615";2
"3616";3
"3617";2
"3618";2
"3619";2
"3620";2
"3621";2
"3622";2
"3623";2
"3624";2
"3625";3
"3626";0
"3627";0
"3628";0
"3629";0
"3630";3
"3631";2
"3632";3
"3633";0
"3634";0
"3635";3
"3636";2
"3637";1
"3638";3
"3639";2
"3640";3
"3641";3
"3642";1
"3643";1
"3644";1
"3645";1
"3646";1
"3647";1
"3648";1
"3649";3
"3650";1
"3651";1
"3652";3
"3653";1
"3654";3
"3655";2
"3656";2
"3657";2
"3658";3
"3659";2
"3660";2
"3661";2
"3662";3
"3663";2
"3664";2
"3665";2
"3666";2
"3667";2
"3668";2
"3669";3
"3670";3
"3671";3
"3672";3
"3673";3
"3674";3
"3675";2
"3676";3
"3677";3
"3678";2
"3679";3
"3680";3
"3681";3
"3682";0
"3683";0
"3684";0
"3685";3
"3686";3
"3687";0
"3688";3
"3689";3
"3690";3
"3691";3
"3692";3
"3693";3
"3694";3
"3695";3
"3696";1
"3697";3
"3698";3
"3699";3
"3700";2
"3701";3
"3702";1
"3703";3
"3704";3
"3705";3
"3706";3
"3707";1
"3708";3
"3709";3
"3710";3
"3711";3
"3712";3
"3713";3
"3714";1
"3715";2
"3716";3
"3717";3
"3718";2
"3719";2
"3720";3
"3721";3
"3722";3
"3723";3
"3724";3
"3725";1
"3726";3
"3727";3
"3728";3
"3729";3
"3730";3
"3731";3
"3732";2
"3733";2
"3734";3
"3735";3
"3736";3
"3737";3
"3738";3
"3739";3
"3740";3
"3741";3
"3742";3
"3743";3
"3744";3
"3745";3
"3746";2
"3747";3
"3748";3
"3749";3
"3750";2
"3751";3
"3752";3
"3753";0
"3754";0
"3755";3
"3756";2
"3757";3
"3758";3
"3759";3
"3760";3
"3761";2
"3762";2
"3763";1
"3764";3
"3765";3
"3766";0
"3767";3
"3768";1
"3769";1
"3770";1
"3771";3
"3772";3
"3773";3
"3774";2
"3775";2
"3776";2
"3777";3
"3778";2
"3779";1
"3780";3
"3781";2
"3782";2
"3783";3
"3784";3
"3785";3
"3786";3
"3787";1
"3788";3
"3789";3
"3790";1
"3791";1
"3792";3
"3793";2
"3794";3
"3795";2
"3796";2
"3797";3
"3798";1
"3799";2
"3800";3
"3801";1
"3802";2
"3803";1
"3804";2
"3805";2
"3806";2
"3807";2
"3808";2
"3809";1
"3810";2
"3811";2
"3812";2
"3813";2
"3814";2
"3815";3
"3816";3
"3817";3
"3818";1
"3819";3
"3820";2
"3821";1
"3822";3
"3823";2
"3824";2
"3825";1
"3826";2
"3827";3
"3828";2
"3829";2
"3830";2
"3831";2
"3832";2
"3833";0
"3834";0
"3835";2
"3836";3
"3837";2
"3838";2
"3839";2
"3840";2
"3841";2
"3842";3
"3843";3
"3844";2
"3845";1
"3846";1
"3847";1
"3848";1
"3849";1
"3850";1
"3851";1
"3852";1
"3853";3
"3854";1
"3855";1
"3856";1
"3857";2
"3858";1
"3859";1
"3860";0
"3861";0
"3862";0
"3863";0
"3864";1
"3865";1
"3866";1
"3867";3
"3868";2
"3869";2
"3870";1
"3871";1
"3872";1
"3873";1
"3874";2
"3875";2
"3876";1
"3877";2
"3878";2
"3879";2
"3880";2
"3881";2
"3882";2
"3883";1
"3884";1
"3885";3
"3886";0
"3887";3
"3888";3
"3889";3
"3890";3
"3891";3
"3892";2
"3893";3
"3894";3
"3895";3
"3896";1
"3897";2
"3898";3
"3899";3
"3900";0
"3901";3
"3902";0
"3903";0
"3904";0
"3905";2
"3906";2
"3907";3
"3908";0
"3909";1
"3910";2
"3911";1
"3912";1
"3913";1
"3914";1
"3915";1
"3916";1
"3917";1
"3918";1
"3919";1
"3920";1
"3921";1
"3922";1
"3923";1
"3924";1
"3925";1
"3926";1
"3927";1
"3928";1
"3929";1
"3930";1
"3931";1
"3932";1
"3933";3
"3934";1
"3935";1
"3936";1
"3937";1
"3938";1
"3939";1
"3940";3
"3941";3
"3942";1
"3943";1
"3944";1
"3945";1
"3946";3
"3947";2
"3948";1
"3949";1
"3950";1
"3951";1
"3952";3
"3953";1
"3954";1
"3955";2
"3956";2
"3957";2
"3958";3
"3959";2
"3960";2
"3961";2
"3962";2
"3963";2
"3964";2
"3965";2
"3966";2
"3967";2
"3968";2
"3969";2
"3970";2
"3971";2
"3972";2
"3973";2
"3974";2
"3975";3
"3976";2
"3977";2
"3978";1
"3979";1
"3980";1
"3981";1
"3982";1
"3983";1
"3984";1
"3985";3
"3986";3
"3987";1
"3988";3
"3989";3
"3990";1
"3991";1
"3992";1
"3993";1
"3994";1
"3995";1
"3996";3
"3997";1
"3998";1
"3999";1
"4000";1
"4001";2
"4002";3
"4003";3
"4004";1
"4005";2
"4006";1
"4007";2
"4008";2
"4009";2
"4010";2
"4011";2
"4012";2
"4013";2
"4014";2
"4015";3
"4016";1
"4017";1
"4018";1
"4019";1
"4020";1
"4021";1
"4022";1
"4023";1
"4024";1
"4025";1
"4026";1
"4027";1
"4028";1
"4029";2
"4030";2
"4031";2
"4032";3
"4033";1
"4034";3
"4035";1
"4036";1
"4037";3
"4038";1
"4039";1
"4040";1
"4041";3
"4042";3
"4043";2
"4044";1
"4045";1
"4046";1
"4047";1
"4048";1
"4049";1
"4050";1
"4051";3
"4052";1
"4053";1
"4054";3
"4055";1
"4056";1
"4057";1
"4058";1
"4059";1
"4060";1
"4061";3
"4062";1
"4063";1
"4064";1
"4065";1
"4066";2
"4067";3
"4068";3
"4069";1
"4070";2
"4071";2
"4072";1
"4073";2
"4074";2
"4075";2
"4076";1
"4077";3
"4078";1
"4079";2
"4080";1
"4081";1
"4082";1
"4083";1
"4084";2
"4085";2
"4086";2
"4087";2
"4088";2
"4089";2
"4090";3
"4091";3
"4092";0
"4093";0
"4094";0
"4095";0
"4096";1
"4097";1
"4098";3
"4099";3
"4100";0
"4101";0
"4102";0
"4103";3
"4104";1
"4105";1
"4106";1
"4107";1
"4108";1
"4109";1
"4110";1
"4111";1
"4112";1
"4113";1
"4114";1
"4115";1
"4116";1
"4117";1
"4118";1
"4119";1
"4120";1
"4121";1
"4122";2
"4123";2
"4124";1
"4125";1
"4126";3
"4127";1
"4128";1
"4129";1
"4130";1
"4131";1
"4132";1
"4133";1
"4134";1
"4135";1
"4136";1
"4137";1
"4138";1
"4139";1
"4140";2
"4141";2
"4142";2
"4143";2
"4144";1
"4145";2
"4146";2
"4147";2
"4148";3
"4149";1
"4150";1
"4151";1
"4152";1
"4153";1
"4154";1
"4155";1
"4156";1
"4157";1
"4158";1
"4159";1
"4160";1
"4161";1
"4162";1
"4163";1
"4164";1
"4165";2
"4166";1
"4167";1
"4168";1
"4169";1
"4170";2
"4171";1
"4172";1
"4173";1
"4174";1
"4175";1
"4176";1
"4177";3
"4178";1
"4179";1
"4180";1
"4181";1
"4182";1
"4183";1
"4184";1
"4185";1
"4186";2
"4187";1
"4188";2
"4189";1
"4190";1
"4191";2
"4192";1
"4193";1
"4194";1
"4195";1
"4196";1
"4197";1
"4198";2
"4199";1
"4200";1
"4201";1
"4202";1
"4203";1
"4204";1
"4205";1
"4206";1
"4207";1
"4208";1
"4209";1
"4210";1
"4211";1
"4212";1
"4213";1
"4214";3
"4215";1
"4216";1
"4217";3
"4218";1
"4219";1
"4220";1
"4221";2
"4222";0
"4223";0
"4224";0
"4225";1
"4226";1
"4227";1
"4228";1
"4229";1
"4230";1
"4231";3
"4232";1
"4233";1
"4234";1
"4235";1
"4236";1
"4237";1
"4238";1
"4239";1
"4240";1
"4241";1
"4242";1
"4243";1
"4244";1
"4245";1
"4246";1
"4247";1
"4248";1
"4249";1
"4250";1
"4251";1
"4252";1
"4253";1
"4254";1
"4255";1
"4256";1
"4257";1
"4258";1
"4259";1
"4260";1
"4261";1
"4262";1
"4263";2
"4264";1
"4265";1
"4266";1
"4267";1
"4268";1
"4269";1
"4270";1
"4271";1
"4272";1
"4273";1
"4274";1
"4275";1
"4276";1
"4277";2
"4278";1
"4279";1
"4280";1
"4281";1
"4282";1
"4283";1
"4284";1
"4285";1
"4286";1
"4287";1
"4288";1
"4289";1
"4290";1
"4291";1
"4292";1
"4293";1
"4294";1
"4295";1
"4296";1
"4297";1
"4298";1
"4299";1
"4300";1
"4301";1
"4302";1
"4303";1
"4304";1
"4305";1
"4306";1
"4307";1
"4308";1
"4309";1
"4310";1
"4311";1
"4312";1
"4313";1
"4314";1
"4315";1
"4316";1
"4317";1
"4318";1
"4319";1
"4320";1
"4321";1
"4322";0
"4323";0
"4324";0
"4325";1
"4326";1
"4327";2
"4328";1
"4329";1
"4330";1
"4331";0
"4332";0
"4333";0
"4334";1
"4335";1
"4336";3
"4337";1
"4338";2
"4339";1
"4340";1
"4341";1
"4342";1
"4343";1
"4344";1
"4345";1
"4346";1
"4347";1
"4348";1
"4349";1
"4350";1
"4351";1
"4352";1
"4353";1
"4354";1
"4355";1
"4356";1
"4357";1
"4358";1
"4359";1
"4360";1
"4361";1
"4362";1
"4363";1
"4364";1
"4365";1
"4366";1
"4367";1
"4368";3
"4369";0
"4370";0
"4371";0
"4372";3
"4373";1
"4374";1
"4375";3
"4376";1
"4377";1
"4378";1
"4379";3
"4380";1
"4381";1
"4382";1
"4383";1
"4384";1
"4385";1
"4386";1
"4387";1
"4388";1
"4389";1
"4390";1
"4391";1
"4392";1
"4393";1
"4394";1
"4395";1
"4396";1
"4397";1
"4398";3
"4399";3
"4400";1
"4401";1
"4402";1
"4403";1
"4404";1
"4405";1
"4406";1
"4407";1
"4408";1
"4409";1
"4410";1
"4411";1
"4412";1
"4413";1
"4414";1
"4415";1
"4416";1
"4417";3
"4418";0
"4419";0
"4420";0
"4421";1
"4422";1
"4423";1
"4424";1
"4425";1
"4426";1
"4427";1
"4428";1
"4429";3
"4430";1
"4431";3
"4432";0
"4433";0
"4434";0
"4435";0
"4436";0
"4437";0
"4438";1
"4439";1
"4440";1
"4441";1
"4442";1
"4443";1
"4444";1
"4445";1
"4446";1
"4447";1
"4448";3
"4449";0
"4450";0
"4451";0
"4452";1
"4453";1
"4454";1
"4455";1
"4456";1
"4457";1
"4458";1
"4459";1
"4460";1
"4461";1
"4462";2
"4463";2
"4464";1
"4465";1
"4466";3
"4467";1
"4468";1
"4469";1
"4470";1
"4471";1
"4472";3
"4473";1
"4474";1
"4475";1
"4476";1
"4477";1
"4478";1
"4479";2
"4480";1
"4481";1
"4482";1
"4483";1
"4484";1
"4485";1
"4486";1
"4487";1
"4488";1
"4489";1
"4490";1
"4491";1
"4492";1
"4493";1
"4494";1
"4495";1
"4496";1
"4497";1
"4498";2
"4499";1
"4500";1
"4501";3
"4502";1
"4503";1
"4504";1
"4505";1
"4506";1
"4507";1
"4508";1
"4509";1
"4510";1
"4511";3
"4512";1
"4513";1
"4514";1
"4515";1
"4516";0
"4517";0
"4518";0
"4519";3
"4520";1
"4521";1
"4522";1
"4523";1
"4524";2
"4525";1
"4526";1
"4527";1
"4528";1
"4529";1
"4530";3
"4531";2
"4532";2
"4533";2
"4534";2
"4535";3
"4536";3
"4537";2
"4538";2
"4539";2
"4540";1
"4541";2
"4542";3
"4543";1
"4544";2
"4545";1
"4546";2
"4547";2
"4548";2
"4549";2
"4550";2
"4551";2
"4552";2
"4553";2
"4554";2
"4555";2
"4556";2
"4557";2
"4558";2
"4559";2
"4560";3
"4561";1
"4562";1
"4563";3
"4564";1
"4565";1
"4566";1
"4567";1
"4568";1
"4569";3
"4570";1
"4571";1
"4572";1
"4573";1
"4574";1
"4575";2
"4576";1
"4577";1
"4578";1
"4579";1
"4580";3
"4581";1
"4582";1
"4583";1
"4584";1
"4585";1
"4586";1
"4587";1
"4588";1
"4589";2
"4590";1
"4591";1
"4592";1
"4593";1
"4594";1
"4595";1
"4596";1
"4597";1
"4598";1
"4599";2
"4600";1
"4601";1
"4602";1
"4603";1
"4604";1
"4605";1
"4606";1
"4607";1
"4608";1
"4609";1
"4610";1
"4611";1
"4612";2
"4613";1
"4614";3
"4615";0
"4616";0
"4617";0
"4618";3
"4619";1
"4620";1
"4621";1
"4622";1
"4623";1
"4624";1
"4625";1
"4626";1
"4627";1
"4628";1
"4629";1
"4630";1
"4631";1
"4632";1
"4633";2
"4634";2
"4635";1
"4636";1
"4637";1
"4638";1
"4639";1
"4640";1
"4641";1
"4642";1
"4643";1
"4644";1
"4645";1
"4646";1
"4647";1
"4648";1
"4649";1
"4650";1
"4651";1
"4652";1
"4653";1
"4654";0
"4655";0
"4656";1
"4657";1
"4658";0
"4659";0
"4660";0
"4661";3
"4662";3
"4663";2
"4664";3
"4665";3
"4666";0
"4667";3
"4668";3
"4669";2
"4670";3
"4671";3
"4672";1
"4673";1
"4674";1
"4675";3
"4676";1
"4677";3
"4678";3
"4679";3
"4680";3
"4681";3
"4682";3
"4683";3
"4684";3
"4685";2
"4686";3
"4687";3
"4688";2
"4689";2
"4690";3
"4691";2
"4692";2
"4693";2
"4694";2
"4695";2
"4696";2
"4697";3
"4698";3
"4699";3
"4700";3
"4701";2
"4702";3
"4703";2
"4704";2
"4705";3
"4706";3
"4707";3
"4708";0
"4709";0
"4710";0
"4711";0
"4712";3
"4713";3
"4714";3
"4715";3
"4716";0
"4717";0
"4718";3
"4719";3
"4720";1
"4721";1
"4722";1
"4723";1
"4724";3
"4725";3
"4726";1
"4727";1
"4728";3
"4729";1
"4730";1
"4731";1
"4732";1
"4733";1
"4734";1
"4735";1
"4736";1
"4737";1
"4738";1
"4739";3
"4740";3
"4741";3
"4742";3
"4743";3
"4744";3
"4745";3
"4746";1
"4747";1
"4748";1
"4749";3
"4750";3
"4751";2
"4752";2
"4753";2
"4754";1
"4755";1
"4756";1
"4757";1
"4758";3
"4759";3
"4760";2
"4761";3
"4762";3
"4763";3
"4764";2
"4765";3
"4766";2
"4767";2
"4768";3
"4769";3
"4770";1
"4771";3
"4772";2
"4773";0
"4774";0
"4775";3
"4776";3
"4777";3
"4778";3
"4779";3
"4780";3
"4781";3
"4782";1
"4783";1
"4784";3
"4785";2
"4786";3
"4787";2
"4788";2
"4789";2
"4790";3
"4791";3
"4792";2
"4793";2
"4794";3
"4795";1
"4796";3
"4797";1
"4798";1
"4799";1
"4800";2
"4801";3
"4802";3
"4803";3
"4804";3
"4805";1
"4806";0
"4807";0
"4808";0
"4809";0
"4810";0
"4811";0
"4812";0
"4813";0
"4814";0
"4815";0
"4816";0
"4817";0
"4818";1
"4819";2
"4820";2
"4821";2
"4822";1
"4823";1
"4824";1
